,country,source_organization,source_document,geographic_unit_full_name,geographic_unit_name,fnid,admin_0,admin_1,admin_2,admin_3,admin_4,population_group,crop_production_system,start_date,period_date,season_name,season_type,season_date,season_year,planting_start_date,planting_end_date,harvest_start_date,harvest_end_date,vegetative_start_date,vegetative_end_date,reproductive_start_date,reproductive_end_date,document_type,preference_rating,indicator_group,indicator,status,value,population,value_per_capita,product,country_code,locality_name,unit,unit_name,cpcv2,cpcv2_description,geographic_group,fewsnet_region,id,datacollectionperiod,datacollection,datasourcedocument,datasourceorganization,indicator_abbreviation,locality,geographic_unit,season,dataseries,dataseries_name,specialization_type,dataseries_specialization_type,data_usage_policy,created,modified,status_changed,collection_status,collection_status_changed,collection_schedule,collection_date,publication_name,submitted_by
65,Liberia,"Ministry of Agriculture, Liberia","FEWS NET Agro Maps, Liberia","Margibi, Liberia",Margibi,LR1985A124,Liberia,Margibi,,,,,,1997-12-01,1997-12-31,Main harvest,Harvest,1997-08-01,Main harvest 1997,,,,,,,,,Final Government Crop Production,,Crop Production,Yield,Collected,1.27,,,Rice (Paddy),LR,"Margibi, Liberia (01/01/1985 - 12/31/1999)",MT/ha,tonnes per hectare,R01132AA,"Rice, not husked, unspecified",Western Africa,West Africa,3854259,60648,68095,1636,617,crop:yield,12675,46130,92,920982,"FEWS Agman Archive, Liberia: Margibi, Liberia (From 01/01/1985): R01132AA - Rice (Paddy), unspecified: Main harvest: crop: crop:yield: tonnes per hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:38,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:53,Ad Hoc,1997-12-31,"FEWS Agman Archive, Liberia",
66,Liberia,"Ministry of Agriculture, Liberia","FEWS NET Agro Maps, Liberia","Margibi, Liberia",Margibi,LR1985A124,Liberia,Margibi,,,,,,1996-12-01,1996-12-31,Main harvest,Harvest,1996-08-01,Main harvest 1996,,,,,,,,,Final Government Crop Production,,Crop Production,Yield,Not Collected,,,,Rice (Paddy),LR,"Margibi, Liberia (01/01/1985 - 12/31/1999)",MT/ha,tonnes per hectare,R01132AA,"Rice, not husked, unspecified",Western Africa,West Africa,3854179,60647,68094,1636,617,crop:yield,12675,46130,92,920982,"FEWS Agman Archive, Liberia: Margibi, Liberia (From 01/01/1985): R01132AA - Rice (Paddy), unspecified: Main harvest: crop: crop:yield: tonnes per hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:37,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:53,Ad Hoc,1996-12-31,"FEWS Agman Archive, Liberia",
67,Liberia,"Ministry of Agriculture, Liberia","FEWS NET Agro Maps, Liberia","Margibi, Liberia",Margibi,LR1985A124,Liberia,Margibi,,,,,,1995-12-01,1995-12-31,Main harvest,Harvest,1995-08-01,Main harvest 1995,,,,,,,,,Final Government Crop Production,,Crop Production,Yield,Not Collected,,,,Rice (Paddy),LR,"Margibi, Liberia (01/01/1985 - 12/31/1999)",MT/ha,tonnes per hectare,R01132AA,"Rice, not husked, unspecified",Western Africa,West Africa,3854127,60646,68093,1636,617,crop:yield,12675,46130,92,920982,"FEWS Agman Archive, Liberia: Margibi, Liberia (From 01/01/1985): R01132AA - Rice (Paddy), unspecified: Main harvest: crop: crop:yield: tonnes per hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:36,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:54,Ad Hoc,1995-12-31,"FEWS Agman Archive, Liberia",
68,Liberia,"Ministry of Agriculture, Liberia","FEWS NET Agro Maps, Liberia","Maryland, Liberia",Maryland,LR1985A127,Liberia,Maryland,,,,,,1997-12-01,1997-12-31,Main harvest,Harvest,1997-08-01,Main harvest 1997,,,,,,,,,Final Government Crop Production,,Crop Production,Area Harvested,Not Collected,,,,Rice (Paddy),LR,"Maryland, Liberia (01/01/1985 - 12/31/1999)",ha,hectare,R01132AA,"Rice, not husked, unspecified",Western Africa,West Africa,3854264,60648,68095,1636,617,crop:harvested,12676,46131,92,920983,"FEWS Agman Archive, Liberia: Maryland, Liberia (From 01/01/1985): R01132AA - Rice (Paddy), unspecified: Main harvest: crop: crop:harvested: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:38,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:53,Ad Hoc,1997-12-31,"FEWS Agman Archive, Liberia",
69,Liberia,"Ministry of Agriculture, Liberia","FEWS NET Agro Maps, Liberia","Maryland, Liberia",Maryland,LR1985A127,Liberia,Maryland,,,,,,1996-12-01,1996-12-31,Main harvest,Harvest,1996-08-01,Main harvest 1996,,,,,,,,,Final Government Crop Production,,Crop Production,Area Harvested,Not Collected,,,,Rice (Paddy),LR,"Maryland, Liberia (01/01/1985 - 12/31/1999)",ha,hectare,R01132AA,"Rice, not husked, unspecified",Western Africa,West Africa,3854180,60647,68094,1636,617,crop:harvested,12676,46131,92,920983,"FEWS Agman Archive, Liberia: Maryland, Liberia (From 01/01/1985): R01132AA - Rice (Paddy), unspecified: Main harvest: crop: crop:harvested: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:37,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:53,Ad Hoc,1996-12-31,"FEWS Agman Archive, Liberia",
70,Liberia,"Ministry of Agriculture, Liberia","FEWS NET Agro Maps, Liberia","Maryland, Liberia",Maryland,LR1985A127,Liberia,Maryland,,,,,,1995-12-01,1995-12-31,Main harvest,Harvest,1995-08-01,Main harvest 1995,,,,,,,,,Final Government Crop Production,,Crop Production,Area Harvested,Not Collected,,,,Rice (Paddy),LR,"Maryland, Liberia (01/01/1985 - 12/31/1999)",ha,hectare,R01132AA,"Rice, not husked, unspecified",Western Africa,West Africa,3854128,60646,68093,1636,617,crop:harvested,12676,46131,92,920983,"FEWS Agman Archive, Liberia: Maryland, Liberia (From 01/01/1985): R01132AA - Rice (Paddy), unspecified: Main harvest: crop: crop:harvested: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:36,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:54,Ad Hoc,1995-12-31,"FEWS Agman Archive, Liberia",
71,Liberia,"Ministry of Agriculture, Liberia","FEWS NET Agro Maps, Liberia","Maryland, Liberia",Maryland,LR1985A127,Liberia,Maryland,,,,,,1997-12-01,1997-12-31,Main harvest,Harvest,1997-08-01,Main harvest 1997,,,,,,,,,Final Government Crop Production,,Crop Production,Area Planted,Collected,1983.0,,,Rice (Paddy),LR,"Maryland, Liberia (01/01/1985 - 12/31/1999)",ha,hectare,R01132AA,"Rice, not husked, unspecified",Western Africa,West Africa,3854265,60648,68095,1636,617,crop:planted,12676,46131,92,920984,"FEWS Agman Archive, Liberia: Maryland, Liberia (From 01/01/1985): R01132AA - Rice (Paddy), unspecified: Main harvest: crop: crop:planted: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:38,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:53,Ad Hoc,1997-12-31,"FEWS Agman Archive, Liberia",
72,Liberia,"Ministry of Agriculture, Liberia","FEWS NET Agro Maps, Liberia","Maryland, Liberia",Maryland,LR1985A127,Liberia,Maryland,,,,,,1996-12-01,1996-12-31,Main harvest,Harvest,1996-08-01,Main harvest 1996,,,,,,,,,Final Government Crop Production,,Crop Production,Area Planted,Not Collected,,,,Rice (Paddy),LR,"Maryland, Liberia (01/01/1985 - 12/31/1999)",ha,hectare,R01132AA,"Rice, not husked, unspecified",Western Africa,West Africa,3854181,60647,68094,1636,617,crop:planted,12676,46131,92,920984,"FEWS Agman Archive, Liberia: Maryland, Liberia (From 01/01/1985): R01132AA - Rice (Paddy), unspecified: Main harvest: crop: crop:planted: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:37,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:53,Ad Hoc,1996-12-31,"FEWS Agman Archive, Liberia",
73,Liberia,"Ministry of Agriculture, Liberia","FEWS NET Agro Maps, Liberia","Maryland, Liberia",Maryland,LR1985A127,Liberia,Maryland,,,,,,1995-12-01,1995-12-31,Main harvest,Harvest,1995-08-01,Main harvest 1995,,,,,,,,,Final Government Crop Production,,Crop Production,Area Planted,Not Collected,,,,Rice (Paddy),LR,"Maryland, Liberia (01/01/1985 - 12/31/1999)",ha,hectare,R01132AA,"Rice, not husked, unspecified",Western Africa,West Africa,3854129,60646,68093,1636,617,crop:planted,12676,46131,92,920984,"FEWS Agman Archive, Liberia: Maryland, Liberia (From 01/01/1985): R01132AA - Rice (Paddy), unspecified: Main harvest: crop: crop:planted: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:36,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:54,Ad Hoc,1995-12-31,"FEWS Agman Archive, Liberia",
74,Liberia,"Ministry of Agriculture, Liberia","FEWS NET Agro Maps, Liberia","Maryland, Liberia",Maryland,LR1985A127,Liberia,Maryland,,,,,,1997-12-01,1997-12-31,Main harvest,Harvest,1997-08-01,Main harvest 1997,,,,,,,,,Final Government Crop Production,,Crop Production,Quantity Produced,Collected,2760.0,,,Rice (Paddy),LR,"Maryland, Liberia (01/01/1985 - 12/31/1999)",t,Tonne,R01132AA,"Rice, not husked, unspecified",Western Africa,West Africa,3854266,60648,68095,1636,617,crop:quantity,12676,46131,92,920985,"FEWS Agman Archive, Liberia: Maryland, Liberia (From 01/01/1985): R01132AA - Rice (Paddy), unspecified: Main harvest: crop: crop:quantity: Tonne",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:38,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:53,Ad Hoc,1997-12-31,"FEWS Agman Archive, Liberia",
75,Liberia,"Ministry of Agriculture, Liberia","FEWS NET Agro Maps, Liberia","Maryland, Liberia",Maryland,LR1985A127,Liberia,Maryland,,,,,,1996-12-01,1996-12-31,Main harvest,Harvest,1996-08-01,Main harvest 1996,,,,,,,,,Final Government Crop Production,,Crop Production,Quantity Produced,Collected,300.0,,,Rice (Paddy),LR,"Maryland, Liberia (01/01/1985 - 12/31/1999)",t,Tonne,R01132AA,"Rice, not husked, unspecified",Western Africa,West Africa,3854182,60647,68094,1636,617,crop:quantity,12676,46131,92,920985,"FEWS Agman Archive, Liberia: Maryland, Liberia (From 01/01/1985): R01132AA - Rice (Paddy), unspecified: Main harvest: crop: crop:quantity: Tonne",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:37,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:53,Ad Hoc,1996-12-31,"FEWS Agman Archive, Liberia",
76,Liberia,"Ministry of Agriculture, Liberia","FEWS NET Agro Maps, Liberia","Maryland, Liberia",Maryland,LR1985A127,Liberia,Maryland,,,,,,1995-12-01,1995-12-31,Main harvest,Harvest,1995-08-01,Main harvest 1995,,,,,,,,,Final Government Crop Production,,Crop Production,Quantity Produced,Collected,3400.0,,,Rice (Paddy),LR,"Maryland, Liberia (01/01/1985 - 12/31/1999)",t,Tonne,R01132AA,"Rice, not husked, unspecified",Western Africa,West Africa,3854130,60646,68093,1636,617,crop:quantity,12676,46131,92,920985,"FEWS Agman Archive, Liberia: Maryland, Liberia (From 01/01/1985): R01132AA - Rice (Paddy), unspecified: Main harvest: crop: crop:quantity: Tonne",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:36,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:54,Ad Hoc,1995-12-31,"FEWS Agman Archive, Liberia",
77,Liberia,"Ministry of Agriculture, Liberia","FEWS NET Agro Maps, Liberia","Maryland, Liberia",Maryland,LR1985A127,Liberia,Maryland,,,,,,1997-12-01,1997-12-31,Main harvest,Harvest,1997-08-01,Main harvest 1997,,,,,,,,,Final Government Crop Production,,Crop Production,Yield,Collected,1.39,,,Rice (Paddy),LR,"Maryland, Liberia (01/01/1985 - 12/31/1999)",MT/ha,tonnes per hectare,R01132AA,"Rice, not husked, unspecified",Western Africa,West Africa,3854267,60648,68095,1636,617,crop:yield,12676,46131,92,920986,"FEWS Agman Archive, Liberia: Maryland, Liberia (From 01/01/1985): R01132AA - Rice (Paddy), unspecified: Main harvest: crop: crop:yield: tonnes per hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:38,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:53,Ad Hoc,1997-12-31,"FEWS Agman Archive, Liberia",
78,Liberia,"Ministry of Agriculture, Liberia","FEWS NET Agro Maps, Liberia","Maryland, Liberia",Maryland,LR1985A127,Liberia,Maryland,,,,,,1996-12-01,1996-12-31,Main harvest,Harvest,1996-08-01,Main harvest 1996,,,,,,,,,Final Government Crop Production,,Crop Production,Yield,Not Collected,,,,Rice (Paddy),LR,"Maryland, Liberia (01/01/1985 - 12/31/1999)",MT/ha,tonnes per hectare,R01132AA,"Rice, not husked, unspecified",Western Africa,West Africa,3854183,60647,68094,1636,617,crop:yield,12676,46131,92,920986,"FEWS Agman Archive, Liberia: Maryland, Liberia (From 01/01/1985): R01132AA - Rice (Paddy), unspecified: Main harvest: crop: crop:yield: tonnes per hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:37,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:53,Ad Hoc,1996-12-31,"FEWS Agman Archive, Liberia",
79,Liberia,"Ministry of Agriculture, Liberia","FEWS NET Agro Maps, Liberia","Maryland, Liberia",Maryland,LR1985A127,Liberia,Maryland,,,,,,1995-12-01,1995-12-31,Main harvest,Harvest,1995-08-01,Main harvest 1995,,,,,,,,,Final Government Crop Production,,Crop Production,Yield,Not Collected,,,,Rice (Paddy),LR,"Maryland, Liberia (01/01/1985 - 12/31/1999)",MT/ha,tonnes per hectare,R01132AA,"Rice, not husked, unspecified",Western Africa,West Africa,3854131,60646,68093,1636,617,crop:yield,12676,46131,92,920986,"FEWS Agman Archive, Liberia: Maryland, Liberia (From 01/01/1985): R01132AA - Rice (Paddy), unspecified: Main harvest: crop: crop:yield: tonnes per hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:36,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:54,Ad Hoc,1995-12-31,"FEWS Agman Archive, Liberia",
80,Liberia,"Ministry of Agriculture, Liberia","FEWS NET Agro Maps, Liberia","Montserrado, Liberia",Montserrado,LR1985A130,Liberia,Montserrado,,,,,,1997-12-01,1997-12-31,Main harvest,Harvest,1997-08-01,Main harvest 1997,,,,,,,,,Final Government Crop Production,,Crop Production,Area Harvested,Not Collected,,,,Rice (Paddy),LR,"Montserrado, Liberia (01/01/1985 - 12/31/1999)",ha,hectare,R01132AA,"Rice, not husked, unspecified",Western Africa,West Africa,3854272,60648,68095,1636,617,crop:harvested,12677,46132,92,920987,"FEWS Agman Archive, Liberia: Montserrado, Liberia (From 01/01/1985): R01132AA - Rice (Paddy), unspecified: Main harvest: crop: crop:harvested: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:38,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:53,Ad Hoc,1997-12-31,"FEWS Agman Archive, Liberia",
81,Liberia,"Ministry of Agriculture, Liberia","FEWS NET Agro Maps, Liberia","Montserrado, Liberia",Montserrado,LR1985A130,Liberia,Montserrado,,,,,,1996-12-01,1996-12-31,Main harvest,Harvest,1996-08-01,Main harvest 1996,,,,,,,,,Final Government Crop Production,,Crop Production,Area Harvested,Not Collected,,,,Rice (Paddy),LR,"Montserrado, Liberia (01/01/1985 - 12/31/1999)",ha,hectare,R01132AA,"Rice, not husked, unspecified",Western Africa,West Africa,3854184,60647,68094,1636,617,crop:harvested,12677,46132,92,920987,"FEWS Agman Archive, Liberia: Montserrado, Liberia (From 01/01/1985): R01132AA - Rice (Paddy), unspecified: Main harvest: crop: crop:harvested: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:37,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:53,Ad Hoc,1996-12-31,"FEWS Agman Archive, Liberia",
82,Liberia,"Ministry of Agriculture, Liberia","FEWS NET Agro Maps, Liberia","Montserrado, Liberia",Montserrado,LR1985A130,Liberia,Montserrado,,,,,,1995-12-01,1995-12-31,Main harvest,Harvest,1995-08-01,Main harvest 1995,,,,,,,,,Final Government Crop Production,,Crop Production,Area Harvested,Not Collected,,,,Rice (Paddy),LR,"Montserrado, Liberia (01/01/1985 - 12/31/1999)",ha,hectare,R01132AA,"Rice, not husked, unspecified",Western Africa,West Africa,3854132,60646,68093,1636,617,crop:harvested,12677,46132,92,920987,"FEWS Agman Archive, Liberia: Montserrado, Liberia (From 01/01/1985): R01132AA - Rice (Paddy), unspecified: Main harvest: crop: crop:harvested: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:36,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:54,Ad Hoc,1995-12-31,"FEWS Agman Archive, Liberia",
83,Liberia,"Ministry of Agriculture, Liberia","FEWS NET Agro Maps, Liberia","Montserrado, Liberia",Montserrado,LR1985A130,Liberia,Montserrado,,,,,,1997-12-01,1997-12-31,Main harvest,Harvest,1997-08-01,Main harvest 1997,,,,,,,,,Final Government Crop Production,,Crop Production,Area Planted,Collected,4047.0,,,Rice (Paddy),LR,"Montserrado, Liberia (01/01/1985 - 12/31/1999)",ha,hectare,R01132AA,"Rice, not husked, unspecified",Western Africa,West Africa,3854273,60648,68095,1636,617,crop:planted,12677,46132,92,920988,"FEWS Agman Archive, Liberia: Montserrado, Liberia (From 01/01/1985): R01132AA - Rice (Paddy), unspecified: Main harvest: crop: crop:planted: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:38,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:53,Ad Hoc,1997-12-31,"FEWS Agman Archive, Liberia",
84,Liberia,"Ministry of Agriculture, Liberia","FEWS NET Agro Maps, Liberia","Montserrado, Liberia",Montserrado,LR1985A130,Liberia,Montserrado,,,,,,1996-12-01,1996-12-31,Main harvest,Harvest,1996-08-01,Main harvest 1996,,,,,,,,,Final Government Crop Production,,Crop Production,Area Planted,Not Collected,,,,Rice (Paddy),LR,"Montserrado, Liberia (01/01/1985 - 12/31/1999)",ha,hectare,R01132AA,"Rice, not husked, unspecified",Western Africa,West Africa,3854185,60647,68094,1636,617,crop:planted,12677,46132,92,920988,"FEWS Agman Archive, Liberia: Montserrado, Liberia (From 01/01/1985): R01132AA - Rice (Paddy), unspecified: Main harvest: crop: crop:planted: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:37,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:53,Ad Hoc,1996-12-31,"FEWS Agman Archive, Liberia",
85,Liberia,"Ministry of Agriculture, Liberia","FEWS NET Agro Maps, Liberia","Montserrado, Liberia",Montserrado,LR1985A130,Liberia,Montserrado,,,,,,1995-12-01,1995-12-31,Main harvest,Harvest,1995-08-01,Main harvest 1995,,,,,,,,,Final Government Crop Production,,Crop Production,Area Planted,Not Collected,,,,Rice (Paddy),LR,"Montserrado, Liberia (01/01/1985 - 12/31/1999)",ha,hectare,R01132AA,"Rice, not husked, unspecified",Western Africa,West Africa,3854133,60646,68093,1636,617,crop:planted,12677,46132,92,920988,"FEWS Agman Archive, Liberia: Montserrado, Liberia (From 01/01/1985): R01132AA - Rice (Paddy), unspecified: Main harvest: crop: crop:planted: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:36,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:54,Ad Hoc,1995-12-31,"FEWS Agman Archive, Liberia",
